wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q28857931,Vivianne Heijnen,Vivianne Heijnen,female,1982-10-08,11,,,Q106531662,State Secretary for Infrastructure and Water Management,2022-01-10,Q28857931-C3B199D8-AA97-4FC3-ACD7-EDB60950B0FE
Q28860866,Rob Jetten,Rob Jetten,male,1987-03-25,11,https://www.government.nl/government/members-of-cabinet,2022-01-10,Q110497984,Minister for Climate and Energy Policy,2022-01-10,Q28860866-12F7D337-6D4F-4CDE-9728-D990B83F5480
Q28861002,Dilan Yeṣilgöz,Dilan Yeşilgöz-Zegerius,female,1977-06-18,11,https://www.government.nl/government/members-of-cabinet,2022-01-10,Q20746056,Minister of Justice and Security,2022-01-10,Q28861002-4e130e88-4293-6f89-4885-2f5f56854abb
Q3037436,Franc Weerwind,Franc Weerwind,male,1964-09-22,11,,,Q42328404,Minister for Legal Protection,2022-01-10,Q3037436-265D4466-EA4E-488C-B383-76A81C411510
Q39447567,Ernst Kuipers,Ernst J Kuipers,male,1959-01-01,9,https://www.government.nl/government/members-of-cabinet,2022-01-10,Q15726205,"Minister of Health, Welfare and Sport",2022-01-10,Q39447567-5038726b-4a07-90d2-e4b4-170a788b121f
Q44082843,Christianne van der Wal-Zeggelink,Christianne van der Wal,female,1973-11-13,11,https://www.government.nl/government/members-of-cabinet,2022-01-10,Q110497988,Minister for Nature and Nitrogen Policy,2022-01-10,Q44082843-A65E7FC5-E6DB-4921-B83E-DF8CA48A83E9
Q5165280,Hanke Bruins Slot,Hanke Bruins Slot,female,1977-10-20,11,,,Q15729702,Minister of the Interior and Kingdom Relations,2022-01-10,Q5165280-5916db99-49af-7328-0fb8-be69c13b0819
Q57792,Mark Rutte,Mark Rutte,male,1967-02-14,11,,,Q27517058,Minister of General Affairs,2010-10-14,Q57792-573a4ae2-497f-726e-d831-7a661e519dc3
Q64616136,Liesje Schreinemacher,Liesje Schreinemacher,female,1983-05-13,11,,,Q2572883,Minister for Foreign Trade and Development Cooperation,2022-01-10,Q64616136-9b157772-45fe-4c55-4301-10f11ad70746
Q64711678,Micky Adriaansens,Micky Adriaansens,female,1964-03-01,11,,,Q26197292,Minister of Economic Affairs and Climate Policy,2022-01-10,Q64711678-8e5edffa-4386-e515-f4ae-21f1a95c201d
Q710978,Robbert Dijkgraaf,Robbert Dijkgraaf,male,1960-01-24,11,,,Q15729678,"Minister of Education, Culture and Science",2022-01-10,Q710978-792ae303-4017-20c6-23e1-add26bb8f040
Q71788527,Henk Staghouwer,Henk Staghouwer,male,1962-01-01,9,https://www.government.nl/government/members-of-cabinet,2022-01-10,Q61188918,"Minister of Agriculture, Nature and Food Quality",2022-01-10,Q71788527-807962ae-4e93-394c-8f38-3c1f6b2889eb
Q85927438,Christophe van der Maat,Christophe van der Maat,male,1980-10-29,11,https://www.government.nl/government/members-of-cabinet,2022-01-10,Q28539191,State Secretary for Defence,2022-01-10,Q85927438-3E077F95-2F0D-4DD6-B71A-DCF6BA943197
Q57792,Mark Rutte,Mark Rutte,male,1967-02-14,11,https://www.government.nl/government/members-of-cabinet,2021-08-02,Q3058109,Prime Minister,2010-10-14,q57792-e74d64cf-49e7-4dfd-7a2a-26872e1f9e91
